date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
06-03-2021 08:00,2,62.07333333,26.75,69.16303333,1412.636,57.08733333,451.0766667,28.88666667,62.04333333
06-03-2021 09:00,2,54.33833333,23.225,71.0606,1060.432,56.96186667,398.24,29.13833333,61.17333333
06-03-2021 10:00,2,43.475,19.29615385,60.6265,855.7534615,49.33011538,385.4423077,29.42115385,59.94230769
06-03-2021 11:00,2,39.415,17.71333333,55.84735,760.562,45.23073333,380.7733333,29.665,58.75666667
06-03-2021 12:00,2,37.88166667,16.67166667,52.67383333,719.115,43.6624,369.42,29.78,57.53666667
06-03-2021 13:00,2,40.04333333,17.73833333,52.05221667,715.868,43.06643333,380.7733333,29.88333333,56.91166667
06-03-2021 14:00,2,44.37666667,19.77333333,53.29545,739.361,43.0037,393,30.02333333,56.56166667
06-03-2021 15:00,2,45.54666667,20.36833333,56.69798333,759.225,43.53693333,393,30.14166667,56.855
06-03-2021 16:00,2,44.10833333,20.15333333,59.64248333,762.281,45.88943333,396.93,30.115,58.57
06-03-2021 17:00,2,34.48833333,15.86833333,58.72641667,734.204,45.66986667,394.31,30.12833333,58.27666667
06-03-2021 18:00,2,34.13333333,15.48833333,58.3011,748.72,47.39503333,393,30.03333333,58.94333333
06-03-2021 19:00,2,39.83333333,17.44,61.0493,817.48,50.1553,393,29.93333333,59.68
06-03-2021 20:00,2,44.1483871,19.91935484,63.25925806,817.3567742,51.72464516,393,29.9,60.48709677
07-03-2021 08:00,2,31.9,14.62,60.0678,696.768,50.4376,340.6,29.5,66.44
07-03-2021 09:00,2,34.82542373,15.51016949,59.35579661,707.0237288,49.41047458,355.6983051,29.61525424,65.86440678
07-03-2021 10:00,2,39.71666667,17.25,56.20723333,744.709,47.3323,367.2366667,29.945,64.52833333
07-03-2021 11:00,2,44.93666667,19.44833333,54.34238333,745.091,46.2972,372.9133333,30.18833333,63.47833333
07-03-2021 12:00,2,46.41666667,20.59666667,51.65961667,742.417,44.07016667,386.8866667,30.29,62.295
07-03-2021 13:00,2,45.49666667,20.78166667,49.82748333,745.091,41.34126667,393,30.34833333,60.64833333
07-03-2021 14:00,2,40.32711864,18.60677966,53.79950847,765.2949153,42.42474576,393,30.44067797,60.84915254
07-03-2021 15:00,2,32.16833333,14.75166667,57.97393333,752.922,45.38756667,393.4366667,30.5,62.47166667
07-03-2021 16:00,2,30.02333333,13.545,58.59555,747.956,45.95216667,394.7466667,30.44833333,62.98
07-03-2021 17:00,2,31.865,14.26666667,55.29116667,743.563,45.76396667,393,30.39833333,62.49166667
07-03-2021 18:00,2,32.10833333,14.44833333,49.76205,727.328,42.59593333,383.3933333,30.20333333,60.42833333
07-03-2021 19:00,2,32.16666667,14.82333333,52.08493333,741.462,42.40773333,380.7733333,30.07,59.67
07-03-2021 20:00,2,33.97166667,15.62,54.44053333,739.361,43.286,374.2233333,29.96333333,59.91166667
07-03-2021 21:00,2,36.8,16.70166667,56.04365,726.755,45.7326,366.8,29.9,60.51833333
07-03-2021 22:00,2,39.52833333,17.82833333,58.4974,748.338,48.3674,366.8,29.9,60.93666667
07-03-2021 23:00,2,40.35666667,18.36,61.21288333,785.392,50.9081,366.8,29.81666667,61.22333333
08-03-2021 00:00,2,41.30166667,18.905,62.68513333,786.729,51.15903333,368.11,29.78666667,61.47166667
08-03-2021 01:00,2,48.42,22.02666667,64.25553333,794.178,51.1904,365.49,29.65666667,61.83
08-03-2021 02:00,2,46.16666667,21.09666667,65.79321667,763.236,52.8842,356.32,29.62,61.825
08-03-2021 03:00,2,46.005,20.87833333,64.90986667,767.82,52.28823333,357.63,29.54166667,62.15666667
08-03-2021 04:00,2,54.42833333,23.205,63.04501667,777.37,51.59816667,348.8966667,29.45666667,61.10833333
08-03-2021 05:00,2,72.69166667,29.335,64.74628333,865.039,52.47643333,366.3633333,29.365,60.895
08-03-2021 06:00,2,95.37833333,37.96666667,67.62535,1288.486,54.578,437.1033333,29.3,62.09666667
08-03-2021 07:00,2,107.6033333,41.925,70.30811667,1800.366,55.8954,517.45,29.35666667,63.40666667
08-03-2021 08:00,2,121.7633333,41.28166667,104.2680167,1352.089,68.693,435.7933333,29.32333333,65.835
08-03-2021 09:00,2,70.13,30.56,73.90695,1254.297,46.7677,401.2966667,27.62166667,63.31166667
08-03-2021 10:00,2,61.725,28.37,82.38056667,1084.498,53.19786667,366.3633333,27.195,62.44833333
08-03-2021 11:00,2,64.4,29.6875,68.459625,998.4525,45.6385,366.8,27.3,58.9375
08-03-2021 14:00,2,61.20526316,28.46578947,67.51686842,699.06,48.932,315.0894737,26.96315789,57.86052632
08-03-2021 15:00,2,71.12833333,32.40666667,70.79886667,728.856,51.88046667,315.2733333,27,59.29333333
08-03-2021 16:00,2,57.43833333,26.435,72.72915,745.091,55.11123333,310.0333333,27.04,60.56166667
08-03-2021 17:00,2,43.16833333,19.765,71.22418333,742.99,57.74603333,326.19,28.13833333,60.17166667
08-03-2021 18:00,2,46.72333333,20.355,65.89136667,806.211,52.7901,364.6166667,29.11333333,60.425
08-03-2021 19:00,2,52.095,22.9,61.76906667,838.299,49.1202,389.9433333,29.37666667,59.86
08-03-2021 20:00,2,53.69666667,23.935,63.07773333,798.571,50.7199,374.66,29.4,61.51666667
08-03-2021 21:00,2,48.41,21.66833333,65.30246667,775.842,53.10376667,367.6733333,29.38166667,63.29166667
08-03-2021 22:00,2,41.15666667,18.785,64.48455,720.643,53.79383333,364.6166667,29.38166667,64.33
08-03-2021 23:00,2,36.65166667,16.96166667,63.66663333,667.545,53.38606667,346.7133333,29.36,65.17833333
09-03-2021 00:00,2,35.32166667,16.35,63.47033333,657.04,52.8842,341.4733333,29.34,65.86666667
09-03-2021 01:00,2,36.08,16.745,62.58698333,637.558,52.19413333,340.6,29.29833333,66.34
09-03-2021 02:00,2,37.705,17.44333333,63.43761667,649.209,52.38233333,341.91,29.26,66.52333333
09-03-2021 03:00,2,36.34,16.71833333,62.84871667,617.885,53.3547,333.1766667,29.22166667,66.65833333
09-03-2021 04:00,2,37.41,17.05,64.48455,631.637,54.3898,327.5,29.17333333,66.855
09-03-2021 05:00,2,39.30333333,17.79166667,64.51726667,669.073,55.20533333,337.98,29.09833333,67.17333333
09-03-2021 06:00,2,53.51333333,23.07166667,66.28396667,817.48,55.26806667,354.1366667,29.07166667,67.15833333
09-03-2021 07:00,2,94.72333333,36.26333333,84.24541667,1726.831,60.85133333,475.9666667,28.83333333,67.46833333
09-03-2021 08:00,2,113.1733333,37.555,116.70035,1342.921,75.81323333,387.3233333,28.74666667,68.245
09-03-2021 09:00,2,99.22666667,34.73666667,109.43725,999.885,58.74976667,364.6166667,29.59166667,63.84
09-03-2021 10:00,2,73.71864407,29.57118644,72.19847458,887.0816949,30.78186441,411.6508475,29.43220339,59.18474576
09-03-2021 11:00,2,52.19166667,24.23666667,53.32816667,780.426,37.1695,325.7533333,27.22833333,57.8
09-03-2021 12:00,2,74.655,33.68,67.95251667,819.199,50.7199,326.19,27.01166667,60.825
09-03-2021 13:00,2,82.95,37.225,64.779,807.93,49.63775,320.95,26.9375,60.4375
10-03-2021 08:00,2,73.08125,39.915625,85.45184375,6048.373125,62.1648125,425.75,29.428125,64.334375
10-03-2021 09:00,2,91.125,52.16,105.5766833,10809.263,56.89913333,464.1766667,29.82666667,62.02333333
10-03-2021 10:00,2,63.57666667,34.55166667,48.55153333,345.328,30.73933333,389.5066667,27.30666667,57.785
10-03-2021 11:00,2,53.15666667,27.93333333,65.13888333,0,52.00593333,349.77,27.16833333,61.13166667
10-03-2021 12:00,2,51.16166667,26.11333333,54.89856667,0,45.98353333,339.29,27.06666667,58.91166667
10-03-2021 13:00,2,49.325,23.57333333,57.94121667,0,48.14783333,320.5133333,26.89666667,60.72333333
10-03-2021 14:00,2,48.46666667,23.89,54.14608333,0,46.73633333,314.4,26.96166667,59.62
10-03-2021 15:00,2,52.69333333,26.51666667,54.70226667,0,46.51676667,314.4,27.00833333,58.77166667
10-03-2021 16:00,2,48.84333333,24.43,56.56711667,308.656,48.14783333,314.4,27.02833333,60.04166667
10-03-2021 17:00,2,53.175,26.89,63.43761667,0,56.42863333,332.3033333,28.30166667,62.18833333
10-03-2021 18:00,2,62.10166667,34.535,56.82885,0,51.15903333,368.5466667,29.18166667,63.07833333
10-03-2021 19:00,2,63.93666667,36.50833333,50.93985,0,47.39503333,368.11,29.475,62.45833333
10-03-2021 20:00,2,60.295,33.51333333,47.5046,0,45.2621,366.8,29.51333333,62.17333333
10-03-2021 21:00,2,59.59333333,32.84166667,47.14471667,0,45.51303333,364.6166667,29.54166667,62.275
10-03-2021 22:00,2,59.815,32.915,50.61268333,0,47.36366667,364.18,29.55,62.67833333
10-03-2021 23:00,2,58.03,31.88333333,52.2158,0,48.6497,345.84,29.5,63.00333333
11-03-2021 00:00,2,57.41666667,30.99333333,58.89,0,51.25313333,344.53,29.49333333,63.6
11-03-2021 01:00,2,58.43833333,31.23,56.69798333,0,51.0963,339.29,29.47333333,63.91333333
11-03-2021 02:00,2,56.62166667,30.38,55.5529,0,50.18666667,332.3033333,29.43833333,64.27
11-03-2021 03:00,2,58.095,31.875,56.30538333,0,51.4727,331.8666667,29.4,64.76833333
11-03-2021 04:00,2,55.68833333,29.66166667,56.43625,0,51.755,337.98,29.32333333,65.375
11-03-2021 05:00,2,61.355,32.61666667,59.51161667,0,54.1075,340.1633333,29.27,65.81
11-03-2021 06:00,2,69.20666667,37.51166667,59.0863,554.664,54.2016,380.7733333,29.2,66.245
11-03-2021 07:00,2,74.32,39.33166667,68.705,9874.127,57.99696667,479.0233333,29.195,66.36666667
11-03-2021 08:00,2,75,34.42166667,68.34511667,928.642,55.29943333,396.0566667,29.21833333,65.41833333
11-03-2021 09:00,2,68.78,32.88833333,81.88981667,0,47.86553333,376.8433333,29.92833333,62.37166667
11-03-2021 10:00,2,59.78,28.10333333,69.4902,,32.3704,372.04,30.65333333,57.64166667
11-03-2021 11:00,2,50.85833333,26.05666667,40.20878333,,24.62283333,345.84,27.68666667,57.21166667
11-03-2021 12:00,2,51.52666667,26.72833333,53.16458333,1486.935,41.90586667,321.8233333,27.095,56.67
11-03-2021 13:00,2,53.26666667,28.5,61.11473333,1586.064,49.62206667,313.9633333,27.09333333,60.01
11-03-2021 14:00,2,54.56153846,29.49230769,47.565,1504.786154,42.75517949,335.8974359,28.13846154,55.35641026
11-03-2021 15:00,2,55.55166667,29.62333333,44.98541667,1320.574,39.02013333,341.91,28.43166667,54.60333333
11-03-2021 16:00,2,52.31333333,27.30333333,45.80333333,1483.497,41.05896667,341.4733333,28.50833333,54.41
11-03-2021 17:00,2,48.055,21.31166667,60.78756667,1585.109,51.72363333,341.91,29.34,57.68833333
11-03-2021 18:00,2,46.46333333,20.19666667,54.70226667,1622.163,49.15156667,365.49,29.84,60.02333333
11-03-2021 19:00,2,45.12833333,19.54,48.02806667,1648.139,44.38383333,366.8,29.835,59.675
11-03-2021 20:00,2,42.62166667,17.70166667,43.84033333,1685.957,41.62356667,359.3766667,29.8,58.76333333
11-03-2021 21:00,2,42.495,17.48833333,44.65825,1704.102,42.31363333,342.3466667,29.76333333,58.75833333
11-03-2021 22:00,2,43.05833333,18.34,49.59846667,1699.9,45.9208,340.6,29.75833333,59.78166667
11-03-2021 23:00,2,48.595,21.70833333,52.67383333,1693.406,47.77143333,340.6,29.73833333,60.66
12-03-2021 00:00,2,47.69333333,21.82333333,52.47753333,1693.215,48.58696667,340.6,29.74833333,61.38
12-03-2021 01:00,2,49.05833333,22.71333333,50.35095,1699.518,47.3323,340.6,29.72166667,62.03833333
12-03-2021 02:00,2,48.41,22.095,50.22008333,1694.934,47.83416667,339.7266667,29.71,62.49166667
12-03-2021 03:00,2,46.825,20.93166667,50.22008333,1696.271,47.4264,340.6,29.7,62.50666667
12-03-2021 04:00,2,47.28333333,21.28166667,54.89856667,1682.137,50.46896667,332.74,29.66333333,62.41333333
12-03-2021 05:00,2,50.62166667,24.405,53.68805,1665.902,50.4376,334.4866667,29.59833333,62.21833333
12-03-2021 06:00,2,51.915,25.34166667,55.3566,1636.106,50.87673333,341.91,29.6,62.20166667
12-03-2021 07:00,2,62.66833333,29.89333333,60.23138333,1481.014,52.66463333,374.66,29.51166667,63.26833333
12-03-2021 08:00,2,83.665,41.91166667,98.01913333,1200.053,66.811,400.86,29.335,64.60666667
12-03-2021 09:00,2,73.02333333,37.29333333,95.17278333,1343.494,54.0134,374.66,30.13333333,59.335
12-03-2021 10:00,2,65.78666667,35.31666667,67.78893333,1272.442,32.96636667,417.0166667,30.03833333,56.51
12-03-2021 11:00,2,58.9490566,32.63396226,58.77888679,1188.81283,40.16116981,372.7320755,27.23773585,57.88490566
12-03-2021 13:00,2,52.18947368,26.91052632,50.52142105,1348.661053,45.168,340.6,27.25263158,57.13157895
12-03-2021 14:00,2,50.51833333,25.785,44.49466667,1380.166,41.1217,340.6,27.84166667,53.715
12-03-2021 15:00,2,50.62142857,25.35,43.32621429,1404.668571,38.581,334.9857143,27.89285714,53.05714286
17-03-2021 18:00,2,38.45,13.95,45.149,1025.67,23.525,,27.85,70
26-03-2021 16:00,2,42.29545455,14.725,17.44393182,960.8168182,6.244818182,,32.80909091,53.59318182
26-03-2021 17:00,2,43.73833333,15.795,72.46741667,1049.163,30.64523333,654.1266667,31.44833333,58.77666667
26-03-2021 18:00,2,45.3047619,17.70238095,107.3574048,1204.937143,54.21952381,515.2666667,30.51428571,62.53809524
29-03-2021 10:00,2,37.92307692,13.60384615,21.5175,1628.201538,0.217153846,476.6384615,33.4,53.55384615
29-03-2021 11:00,2,37.87666667,13.61833333,30.13205,1689.395,0.062733333,471.6,33.93833333,50.59833333
29-03-2021 12:00,2,40.22166667,15.18666667,63.0123,1667.812,3.5758,465.9233333,33.94333333,50.93833333
29-03-2021 13:00,2,42.325,16.99333333,63.96108333,1658.644,2.101566667,504.7866667,34.51333333,49.765
29-03-2021 14:00,2,43.72166667,17.75,73.38348333,1613.568,2.4466,533.6066667,34.865,49.23333333
29-03-2021 15:00,2,44.28103448,17.94482759,68.60346552,1562.116552,0.486724138,591.7586207,34.74655172,49.8
29-03-2021 16:00,2,44.71,17.605,103.3846667,1450.836,19.761,545.8333333,33.555,53.52833333
29-03-2021 17:00,2,42.54666667,15.44,104.8242,1295.935,39.49063333,498.2366667,31.27666667,57.67166667
29-03-2021 18:00,2,41.52333333,14.83833333,130.1796167,1341.584,70.26133333,415.7066667,29.55166667,65.51333333
29-03-2021 19:00,2,40.92166667,15.155,143.8879,1450.645,81.3024,340.6,28.66833333,74.43166667
29-03-2021 20:00,2,37.65166667,13.18333333,138.29335,1531.629,79.92226667,297.37,28.285,78.00666667
29-03-2021 21:00,2,37.33666667,13.31666667,119.5794167,1534.494,73.99396667,287.3266667,28.005,80.53166667
29-03-2021 22:00,2,35.88,12.285,109.04465,1618.916,71.516,262.8733333,27.84666667,80.87
29-03-2021 23:00,2,36.57,13.19,103.3846667,1709.45,66.40323333,231.87,27.55666667,83.22166667
30-03-2021 00:00,2,42.59666667,15.02,102.6321833,1744.594,62.92153333,210.0366667,27.32833333,83.74833333
30-03-2021 01:00,2,35.62,12.57,100.8982,1774.772,61.10226667,207.4166667,27.19833333,83.385
30-03-2021 02:00,2,34.83166667,11.94333333,98.50988333,1755.481,60.85133333,210.0366667,27.09833333,84.18333333
30-03-2021 03:00,2,35.815,12.63333333,101.9451333,1680.609,64.80353333,230.56,26.985,84.645
30-03-2021 04:00,2,37.68666667,14.14333333,99.98213333,1665.138,65.36813333,228.3766667,26.96,85.08166667
30-03-2021 05:00,2,39.00666667,14.89,100.60375,1464.779,69.60263333,292.13,26.94333333,85.65
30-03-2021 06:00,2,41.08666667,16.32166667,92.49001667,1272.442,61.94916667,358.94,27.28166667,82.87833333
30-03-2021 07:00,2,46.25666667,20.54333333,75.47735,1229.849,47.991,406.5366667,29.10666667,75.025
30-03-2021 08:00,2,45.69333333,19.72,57.22145,1516.731,23.65046667,367.2366667,29.86666667,70.025
30-03-2021 09:00,2,51.53928571,23.64464286,74.13830357,1500.850714,34.41371429,368.6714286,30.16071429,67.92857143
30-03-2021 10:00,2,51.03461538,23.45576923,65.87375,1398.12,19.65242308,419.7038462,31.88653846,62.01346154
30-03-2021 11:00,2,54.93666667,26.98166667,71.87851667,1598.479,3.262133333,419.2,33.13666667,57.6
30-03-2021 12:00,2,57.87,29.83,81.92253333,1624.264,1.5056,424.8766667,34.04166667,52.98333333
30-03-2021 13:00,2,59.87,30.78,87.02633333,1578.233,0.3764,493.4333333,35.08,49.81166667
30-03-2021 14:00,2,60.67666667,31.96833333,90.16713333,1553.212,0.219566667,551.9466667,35.815,46.22166667
30-03-2021 15:00,2,60.08627451,31,117.78,1468.902353,7.786313725,595.9215686,34.81568627,51.5372549
30-03-2021 16:00,2,57.38333333,28.53333333,171.3371833,1353.426,53.48016667,500.42,32.95833333,60.79833333
30-03-2021 17:00,2,55.40666667,25.72666667,160.67155,1196.042,67.53243333,496.9266667,31.40166667,68.38333333
30-03-2021 18:00,2,52.975,24.125,156.6474,1215.715,81.17693333,434.4833333,30.03166667,75.32
30-03-2021 19:00,2,51.82,23.74666667,145.6218833,1256.016,80.58096667,391.2533333,29.32,78.785
30-03-2021 20:00,2,55.42833333,26.38333333,126.31905,1317.9,74.4331,365.0533333,29.07,79.29833333
30-03-2021 21:00,2,51.31,24.12666667,112.0873,1426.197,68.37933333,337.98,28.695,80.21333333
30-03-2021 22:00,2,44.67333333,18.78833333,103.74455,1562.38,67.59516667,293.0033333,28.38333333,79.89333333
30-03-2021 23:00,2,42.38333333,17.07833333,93.8314,1667.812,63.3293,256.3233333,28.05666667,80.09833333
31-03-2021 00:00,2,46.18666667,20.52833333,96.31786667,1702.001,65.6818,241.04,27.66833333,82.53833333
31-03-2021 01:00,2,44.905,20.01333333,95.17278333,1719.764,65.24266667,230.9966667,27.38166667,84.34
31-03-2021 02:00,2,44.08,19.43166667,94.94376667,1697.417,66.30913333,226.63,27.25,85.47166667
31-03-2021 03:00,2,43.17833333,18.65166667,89.54551667,1666.475,65.33676667,238.42,27.125,86.29
31-03-2021 04:00,2,42.335,17.85,91.99926667,1505.271,67.59516667,276.8466667,27.13,86.76
31-03-2021 05:00,2,41.45666667,17.01333333,93.40608333,1460.768,66.77963333,291.6933333,27.13333333,87.44
31-03-2021 06:00,2,43.745,18.18833333,89.5128,1198.716,64.01936667,380.3366667,27.53666667,86.08333333
31-03-2021 07:00,2,45.64339623,19.40377358,79.26075472,1221.895472,53.33516981,407.8301887,28.77169811,80.4754717
02-04-2021 12:00,2,42.8,17.71428571,47.67285714,1748.468571,0,509.0285714,36.08571429,46.14285714
02-04-2021 13:00,2,43.51052632,18.25263158,51.14131579,1785.347368,0,479.8736842,35.80526316,46.42105263
02-04-2021 14:00,2,50.42173913,23.09565217,70.75334783,,0,,37.26956522,42.7826087
02-04-2021 15:00,2,52.15833333,25.02833333,71.81308333,,0,550.2,37.125,43.26333333
02-04-2021 16:00,2,55.275,26.90333333,94.64931667,,0.5646,555.44,36.42833333,45.065
02-04-2021 17:00,2,60.055,28.915,179.7780833,,63.95663333,568.9766667,33.65,61.96166667
02-04-2021 18:00,2,55.095,26.17166667,188.8078833,,94.1941,441.9066667,31.395,72.09
02-04-2021 19:00,2,50.41166667,23.485,171.6970667,,90.68103333,358.0666667,30.20833333,76.52333333
02-04-2021 20:00,2,45.935,20.47,161.84935,,84.3136,295.1866667,29.58,79.23333333
02-04-2021 21:00,2,43.59666667,19.03,149.8096167,,78.32256667,258.07,29.28,80.525
02-04-2021 22:00,2,42.285,17.88166667,133.0586833,,74.37036667,232.3066667,29.23166667,80.36833333
02-04-2021 23:00,2,41.32,17.065,127.3659833,,69.85356667,202.1766667,28.58333333,84.35833333
03-04-2021 01:00,2,35.38,13.27333333,0,,76.34646667,127.5066667,24.44666667,95.32
03-04-2021 02:00,2,37.525,14.93833333,0,,78.25983333,140.17,24.54666667,94.23
03-04-2021 03:00,2,34.03333333,11.78166667,0,,77.22473333,138.4233333,24.96,91.815
03-04-2021 04:00,2,42.45166667,18.845,0.556183333,,79.57723333,186.8933333,25.405,90.58666667
03-04-2021 05:00,2,43.63,18.98333333,0,,78.22846667,244.5333333,25.39166667,88.12333333
03-04-2021 06:00,2,56.69833333,27.07,0.163583333,,94.06863333,444.9633333,26.20166667,87.02666667
03-04-2021 07:00,2,49.08666667,21.475,1.3741,,82.74526667,460.2466667,27.265,84.22
03-04-2021 08:00,2,51.80666667,23.845,5.627266667,,77.9148,436.6666667,28.88833333,79.11833333
03-04-2021 09:00,2,51.30666667,23.77666667,0.7852,,50.75126667,390.38,30.50666667,73.66166667
03-04-2021 10:00,2,47.72333333,21.545,15.93301667,,50.12393333,319.64,31.45166667,70.34666667